38.85084687	118.7470099	52.70533259	72.43708632	18.59112436	51.96749939	515.3380879	82.52629796	31.01524073	33.06282494	88.61918518	82.51233125	8.735102062	31.15917251	29.95577637	8.182497386	132.4773846	12.30482138	13.09520382	7.172392968	11.55263509	16.02537565	11.69973726	28.91788367	151.9489543	7.928813435
0.733034847	2.283596344	3.977760951	1.488433281	2.478816582	2.211382953	1.24477799	5.411560522	11.005408	2.495307542	3.282192044	0	0.623935862	2.308086853	0	6384.166294	2.960388483	2.839574165	3.571419223	2.390797656	0	0	1.299970807	5.02919716	6.077958171	0
2.19910454	6.850789033	0.994440238	0.496144427	7.436449746	4.422765905	1.24477799	0	6.002949818	3.119134428	2.461644033	2.619439087	3.119679308	2.308086853	0	4351.270277	5.180679845	2.839574165	7.142838446	4.781595312	3.465790527	0	0	3.77189787	9.116937257	1.982203359
90.89632099	82.20946839	73.58857758	53.08745367	54.5339648	89.56100959	51.0358976	79.8205177	42.02064873	100.4361286	50.05342867	44.53046449	101.0776096	80.78303984	85.73549788	46972.08083	97.69281993	100.3316205	70.23791139	84.87331679	78.5579186	80.12687827	87.09804407	72.92335883	68.37702942	38.6529655
1.466069693	0	0.994440238	2.480722134	0	1.105691476	1.24477799	1.352890131	2.000983273	3.742961313	0	5.238878175	0.623935862	2.308086853	0	1803.78609	3.700485603	0	1.190473074	1.195398828	2.310527018	0	0	0	3.038979086	7.928813435
0.733034847	6.850789033	2.983320713	1.984577707	0	2.211382953	1.24477799	1.352890131	1.000491636	0.623826886	2.461644033	1.309719544	3.743615169	0	5.164789029	1976.527702	2.220291362	0.946524722	3.571419223	1.195398828	2.310527018	2.465442408	7.799824842	1.25729929	3.038979086	6.937711756
5.131243927	0	0.994440238	5.457588695	3.718224873	1.105691476	0	6.764450653	0	1.247653771	4.923288066	20.9555127	3.119679308	12.69447769	1.032957806	4584.016869	5.180679845	3.786098887	4.761892297	0	0	2.465442408	1.299970807	1.25729929	15.19489543	1.982203359
18.32587117	6.850789033	29.83320713	45.14914284	24.78816582	26.53659543	1.24477799	25.70491248	19.00934109	22.45776788	78.77260905	22.26523224	44.92338203	35.77534621	20.65915612	10332.67587	33.30437043	38.80751359	23.80946149	43.03435781	27.72632421	33.28347251	42.89903663	20.11678864	21.2728536	29.73305038
0	2.283596344	6.961081663	15.38047723	4.957633164	8.845531811	0	9.470230914	3.001474909	3.119134428	9.02602812	1.309719544	9.359037923	3.462130279	2.065915612	2886.603245	8.141068328	9.465247218	1.190473074	0	5.776317544	3.698163613	5.199883228	1.25729929	4.558468628	0
9.529453007	25.11955979	11.93328285	7.93831083	12.39408291	12.16260624	13.69255789	28.41069274	11.005408	19.33863345	34.46301646	10.47775635	5.615422754	223.8844247	26.85690295	25.45665853	5.180679845	20.82354388	26.19040764	14.34478594	6.931581053	3.698163613	6.499854035	21.37408793	47.10417583	20.81313527
2503.314001	13875.13139	2172.851919	3406.527635	2734.13469	3194.342675	15887.10149	3045.355684	1322.649943	3613.205321	3139.41669	2649.562637	739.9879318	1641.049752	1367.636135	651.8722918	3439.971417	1239.947386	1526.186481	2038.155002	2623.603429	996.038733	1553.465114	1282.445276	3089.12224	1665.050821
1.466069693	0	0.994440238	0	1.239408291	4.422765905	3.734333971	2.705780261	1.000491636	0.623826886	0.820548011	0	1.871807585	1.154043426	2.065915612	1900.157726	4.440582724	0	0	2.390797656	0	2.465442408	5.199883228	0	1.519489543	0
0.733034847	0	2.983320713	0	0	1.105691476	0	1.352890131	6.002949818	0.623826886	0.820548011	0	12.47871723	5.770217131	1.032957806	0	1.480194241	7.572197774	0	0	0	1.232721204	7.799824842	1.25729929	0	0
427.3593156	625.7053983	317.2264358	450.0029951	188.3900602	414.6343036	278.8302698	546.5676127	311.1528989	150.9661063	480.8411344	419.110254	146.6249275	500.854847	197.2949409	84.55247299	1468.352687	118.3155902	215.4756265	417.194191	407.8080186	213.2607683	181.995913	284.1496396	723.2770224	93.16355786
5.131243927	2.283596344	4.972201188	8.930599683	4.957633164	14.37398919	0	4.058670392	5.002458182	4.990615085	14.7698642	2.619439087	9.359037923	6.924260558	4.131831223	4104.886189	9.621262569	8.518722496	3.571419223	5.97699414	13.86316211	4.930884817	5.199883228	1.25729929	10.6364268	17.83983023
8.79641816	20.5523671	8.949962139	16.86891051	8.675858037	14.37398919	8.713445931	8.117340783	8.003933091	7.485922627	48.41233264	41.9110254	8.1111662	122.3286032	13.42845147	0.909166376	64.3884495	10.41177194	80.95216906	25.10337539	16.17368912	12.32721204	6.499854035	5.02919716	39.50672811	3.964406718
2298.797279	9063.59389	2397.595413	3380.728125	3244.770906	3143.480867	16707.41018	3352.461743	1501.737946	3164.673791	3984.581141	3121.061673	1705.840645	2072.661994	1275.70289	1306.472083	3039.578875	2017.044182	1884.518877	2499.578949	2072.542735	1339.967949	1948.65624	1923.667914	2529.950089	2123.930899
107.0230876	70.79148667	56.68309354	30.26481004	53.29455651	19.90244657	37.34333971	79.8205177	49.02409018	28.07220985	25.43698834	36.67214722	49.91486892	60.01025817	26.85690295	27.27499129	23.68310786	35.02141471	38.09513838	38.25276249	106.2842428	28.3525877	40.29909502	23.88868651	71.41600851	23.78644031
46.91423019	4.567192688	56.68309354	123.5399623	53.29455651	53.07319087	9.958223921	100.1138697	110.05408	86.7119371	82.05480109	40.60130585	162.8472599	129.2528637	123.9549367	1790.148595	111.0145681	179.8396971	80.95216906	186.4822172	54.29738492	223.122538	118.2973434	42.74817586	53.182134	133.7987267
6062.198182	10034.12234	3627.717987	6086.699829	3823.574578	8157.791713	5245.494451	4192.606514	3606.772349	1385.519513	4849.438745	5356.752934	1971.013387	4326.508805	2458.439578	623.6881341	9315.602458	1289.166671	2351.184322	2931.117926	4087.322294	2016.73189	1566.464822	3042.664282	11183.44303	1523.323281
0.733034847	0	0	1.984577707	2.478816582	0	3.734333971	0	1.000491636	5.61444197	3.282192044	3.929158631	0	0	5.164789029	680.0564494	0.740097121	0.946524722	1.190473074	0	2.310527018	3.698163613	3.899912421	0	0	0
1.466069693	0	0.994440238	3.473010988	2.478816582	2.211382953	0	4.058670392	3.001474909	3.119134428	10.66712414	7.858317262	1.871807585	128.0988203	3.098873417	1.818332752	21.4628165	9.465247218	58.33318064	21.5171789	0	14.79265445	6.499854035	7.543795741	3.038979086	0
3411.544177	5131.240985	3223.97525	5826.720149	2601.518003	2854.895392	4247.182502	4111.433107	2522.239415	2237.667039	3091.004357	2826.374775	2379.691376	2368.097111	1979.147156	1553.765337	4530.874573	2281.124579	1949.994896	2660.957791	2423.742842	2220.130889	2085.153174	2244.279233	3288.175371	2892.0347
14.66069693	4.567192688	3.977760951	2.480722134	2.478816582	5.528457382	2.48955598	2.705780261	7.003441454	0.623826886	16.41096022	6.548597719	5.615422754	61.16430159	4.131831223	1.818332752	28.12369059	6.625673052	21.42851534	15.54018476	11.55263509	8.62904843	3.899912421	3.77189787	10.6364268	0
0.733034847	2.283596344	0.994440238	3.473010988	0	2.211382953	0	2.705780261	0	1.247653771	6.564384087	6.548597719	0.623935862	57.70217131	5.164789029	8.182497386	16.28213666	0	13.09520382	5.97699414	8.086844562	3.698163613	2.599941614	5.02919716	6.077958171	0
5.131243927	13.70157807	3.977760951	2.976866561	4.957633164	6.634148858	1.24477799	0	4.001966545	0	9.02602812	0	0	10.38639084	0	1.818332752	12.58165105	0	1.190473074	0	5.776317544	0	1.299970807	7.543795741	98.76682028	0
0	2.283596344	0	0.496144427	0	0	1.24477799	1.352890131	3.001474909	0.623826886	1.641096022	0	0	11.54043426	1.032957806	2.727499129	1.480194241	0	2.380946149	3.586196484	0	0	0	0	0	0
9.529453007	9.134385377	10.93884261	17.36505494	6.197041455	4.422765905	18.67166985	10.82312104	10.00491636	11.85271083	32.82192044	22.26523224	7.487230339	73.85877928	17.5602827	3.636665505	46.6261186	14.19787083	13.09520382	35.86196484	32.34737825	8.62904843	6.499854035	3.77189787	10.6364268	14.86652519
9.529453007	4.567192688	5.966641426	30.76095446	14.87289949	39.80489315	0	9.470230914	4.001966545	5.61444197	15.59041221	51.0790622	5.615422754	43.8536502	9.296620252	438.2181933	83.63097464	5.679148331	22.61898841	14.34478594	5.776317544	8.62904843	6.499854035	17.60219006	47.10417583	9.911016794
