38.85084687	118.7470099	52.70533259	72.43708632	18.59112436	51.96749939	515.3380879	82.52629796	31.01524073	33.06282494	88.61918518	82.51233125	8.735102062	31.15917251	29.95577637	8.182497386	132.4773846	12.30482138	13.09520382	7.172392968	11.55263509	16.02537565	11.69973726	28.91788367	151.9489543	7.928813435	35.38370642	7.207665675	16.63216899	31.97999201	233.5776059	77.3359099	40.36028904	71.56757289	37.68644595	154.6285021	12.49643195	46.84701301	32.52202881	3.479496948	65.00591366	18.65254376	12.84289776	14.84627811
0.733034847	2.283596344	3.977760951	1.488433281	2.478816582	2.211382953	1.24477799	5.411560522	11.005408	2.495307542	3.282192044	0	0.623935862	2.308086853	0	6384.166294	2.960388483	2.839574165	3.571419223	2.390797656	0	0	1.299970807	5.02919716	6.077958171	0	0	3.603832838	2.376024142	0	1.572913171	0.415784462	0	0.82261578	2.629286927	23.78900032	0	4.372387881	4.065253601	2.609622711	0	1.165783985	0	0
2.19910454	6.850789033	0.994440238	0.496144427	7.436449746	4.422765905	1.24477799	0	6.002949818	3.119134428	2.461644033	2.619439087	3.119679308	2.308086853	0	4351.270277	5.180679845	2.839574165	7.142838446	4.781595312	3.465790527	0	0	3.77189787	9.116937257	1.982203359	3.825265559	0	0	0	0	0	0	3.290463121	0	5.664047696	4.373751184	1.24925368	4.065253601	0.869874237	2.635374878	0.582891992	2.568579552	0.927892382
90.89632099	82.20946839	73.58857758	53.08745367	54.5339648	89.56100959	51.0358976	79.8205177	42.02064873	100.4361286	50.05342867	44.53046449	101.0776096	80.78303984	85.73549788	46972.08083	97.69281993	100.3316205	70.23791139	84.87331679	78.5579186	80.12687827	87.09804407	72.92335883	68.37702942	38.6529655	51.64108505	56.46004779	49.89650698	51.58063227	58.98424391	38.25217049	37.78410038	39.48555745	51.70930955	449.1589823	49.36090622	58.09029613	42.27863745	53.93220269	52.70749756	43.13400744	51.37159103	72.3756058
1.466069693	0	0.994440238	2.480722134	0	1.105691476	1.24477799	1.352890131	2.000983273	3.742961313	0	5.238878175	0.623935862	2.308086853	0	1803.78609	3.700485603	0	1.190473074	1.195398828	2.310527018	0	0	0	3.038979086	7.928813435	0.95631639	0	1.188012071	0	0.786456586	0	0	0	1.752857951	0	0	1.24925368	0	0	0	1.165783985	0	0
0.733034847	6.850789033	2.983320713	1.984577707	0	2.211382953	1.24477799	1.352890131	1.000491636	0.623826886	2.461644033	1.309719544	3.743615169	0	5.164789029	1976.527702	2.220291362	0.946524722	3.571419223	1.195398828	2.310527018	2.465442408	7.799824842	1.25729929	3.038979086	6.937711756	0.95631639	4.80511045	0	2.063225291	0.786456586	0.831568924	0	0	0	0.56640477	4.373751184	9.994029441	2.439152161	0	0	2.914459962	0	0.927892382
5.131243927	0	0.994440238	5.457588695	3.718224873	1.105691476	0	6.764450653	0	1.247653771	4.923288066	20.9555127	3.119679308	12.69447769	1.032957806	4584.016869	5.180679845	3.786098887	4.761892297	0	0	2.465442408	1.299970807	1.25729929	15.19489543	1.982203359	2.868949169	3.603832838	1.188012071	5.158063227	3.145826342	3.326275695	3.434918216	11.51662092	6.135002829	1.132809539	8.12268077	4.997014721	4.878304321	0.869874237	2.635374878	3.497351955	3.424772735	3.711569528
18.32587117	6.850789033	29.83320713	45.14914284	24.78816582	26.53659543	1.24477799	25.70491248	19.00934109	22.45776788	78.77260905	22.26523224	44.92338203	35.77534621	20.65915612	10332.67587	33.30437043	38.80751359	23.80946149	43.03435781	27.72632421	33.28347251	42.89903663	20.11678864	21.2728536	29.73305038	87.98110786	39.64216121	51.08451905	14.44257704	56.62487416	4.989413542	41.21901859	100.3591252	48.20359365	9.062476314	43.11269024	17.48955152	24.39152161	44.36358609	39.53062317	39.63665549	27.39818188	30.62044861
0	2.283596344	6.961081663	15.38047723	4.957633164	8.845531811	0	9.470230914	3.001474909	3.119134428	9.02602812	1.309719544	9.359037923	3.462130279	2.065915612	2886.603245	8.141068328	9.465247218	1.190473074	0	5.776317544	3.698163613	5.199883228	1.25729929	4.558468628	0	4.781581949	1.201277613	3.564036213	1.031612645	1.572913171	5.405198004	7.728565986	23.85585763	11.39357668	19.25776217	2.499286391	6.870895241	0.81305072	5.219245422	10.54149951	4.66313594	0	2.783677146
9.529453007	25.11955979	11.93328285	7.93831083	12.39408291	12.16260624	13.69255789	28.41069274	11.005408	19.33863345	34.46301646	10.47775635	5.615422754	223.8844247	26.85690295	25.45665853	5.180679845	20.82354388	26.19040764	14.34478594	6.931581053	3.698163613	6.499854035	21.37408793	47.10417583	20.81313527	31.55844086	2.402555225	20.19620521	1.031612645	7.864565855	27.85755894	18.03332063	10.69400514	15.77572156	0	3.748929586	13.74179048	19.51321729	6.958993896	15.81224927	14.57229981	13.69909094	104.8518392
2503.314001	13875.13139	2172.851919	3406.527635	2734.13469	3194.342675	15887.10149	3045.355684	1322.649943	3613.205321	3139.41669	2649.562637	739.9879318	1641.049752	1367.636135	651.8722918	3439.971417	1239.947386	1526.186481	2038.155002	2623.603429	996.038733	1553.465114	1282.445276	3089.12224	1665.050821	1018.476955	1532.830234	1408.982316	2630.612246	2195.786787	5895.407884	2207.793683	1929.856621	844.0011034	5246.607381	2399.314935	3188.720019	3392.047605	1066.465815	3144.00223	2361.295461	1149.867446	1362.146017
1.466069693	0	0.994440238	0	1.239408291	4.422765905	3.734333971	2.705780261	1.000491636	0.623826886	0.820548011	0	1.871807585	1.154043426	2.065915612	1900.157726	4.440582724	0	0	2.390797656	0	2.465442408	5.199883228	0	1.519489543	0	0	1.201277613	3.564036213	0	2.359369757	3.742060156	0	2.467847341	0.876428976	0	0	0	0.81305072	0.869874237	5.270749756	0	0	7.423139056
0.733034847	0	2.983320713	0	0	1.105691476	0	1.352890131	6.002949818	0.623826886	0.820548011	0	12.47871723	5.770217131	1.032957806	0	1.480194241	7.572197774	0	0	0	1.232721204	7.799824842	1.25729929	0	0	8.606847508	13.21405374	3.564036213	0	13.36976195	2.078922309	0	3.290463121	6.135002829	1264.215446	9.997145563	0	2.439152161	11.30836508	5.270749756	1.165783985	2.568579552	4.63946191
427.3593156	625.7053983	317.2264358	450.0029951	188.3900602	414.6343036	278.8302698	546.5676127	311.1528989	150.9661063	480.8411344	419.110254	146.6249275	500.854847	197.2949409	84.55247299	1468.352687	118.3155902	215.4756265	417.194191	407.8080186	213.2607683	181.995913	284.1496396	723.2770224	93.16355786	225.690668	134.5430926	108.1090985	217.6702682	229.645323	483.9731136	452.550475	363.5961749	179.66794	324.549933	204.3166624	837.6245925	987.8566251	127.8715128	429.5661051	228.493661	201.2053982	213.4152479
5.131243927	2.283596344	4.972201188	8.930599683	4.957633164	14.37398919	0	4.058670392	5.002458182	4.990615085	14.7698642	2.619439087	9.359037923	6.924260558	4.131831223	4104.886189	9.621262569	8.518722496	3.571419223	5.97699414	13.86316211	4.930884817	5.199883228	1.25729929	10.6364268	17.83983023	10.51948029	9.6102209	4.752048284	12.37935175	21.23432781	13.72088724	8.58729554	13.16185248	17.52857951	5.664047696	21.86875592	8.744775761	8.943557923	19.13723321	9.66304122	13.98940782	16.26767049	20.41363241
8.79641816	20.5523671	8.949962139	16.86891051	8.675858037	14.37398919	8.713445931	8.117340783	8.003933091	7.485922627	48.41233264	41.9110254	8.1111662	122.3286032	13.42845147	0.909166376	64.3884495	10.41177194	80.95216906	25.10337539	16.17368912	12.32721204	6.499854035	5.02919716	39.50672811	3.964406718	16.25737863	21.62299703	0	120.6986795	7.07810927	17.4629474	51.52377324	29.61416809	22.78715336	11.32809539	6.248215977	194.2589473	12.1957608	6.958993896	8.784582927	2.33156797	11.98670457	39.89937243
