3.47446158092871,2.56990526063354,-1,2.51992649938899,2.63881609792081
2.57243097431852,-1,-1,-1,-1
-1,2.66347116082333,2.49929335365824,2.78431040536345,-1
2.83619993055039,-1,-1,-1,2.48691977042887
2.64138672250102,2.96588749783474,-1,-1,-1
